segment_id,u,v,k,index,lat,lng,heading,image_path,proxy_paser_score
281440735_282920168_0,281440735,282920168,0,0,10.31877815,123.90298785,299.6274335221326,data\road_images\281440735_282920168_0\0_300.jpg,8.021903399076002
281446231_280332573_0,281446231,280332573,0,0,10.30981304852509,123.89402113778625,281.2848032175899,data\road_images\281446231_280332573_0\0_281.jpg,7.89861302959648
281446236_1093749970_0,281446236,1093749970,0,0,10.30478675,123.89821950000001,129.00369853728586,data\road_images\281446236_1093749970_0\0_129.jpg,5.1419069090965
281446238_5798088957_0,281446238,5798088957,0,0,10.3017072,123.89836905,149.7661933652255,data\road_images\281446238_5798088957_0\0_150.jpg,4.981937315005485
281446240_660720829_0,281446240,660720829,0,0,10.29855380948955,123.8991067431738,246.49268872102536,data\road_images\281446240_660720829_0\0_246.jpg,8.00362821049375
281446240_318387345_0,281446240,318387345,0,0,10.298245265641357,123.90029690829529,151.91636884587467,data\road_images\281446240_318387345_0\0_152.jpg,6.996629487127029
281446240_482224051_0,281446240,482224051,0,0,10.299118320813113,123.9008157685465,79.23369350959581,data\road_images\281446240_482224051_0\0_79.jpg,5.1419069090965
281446244_1093748519_0,281446244,1093748519,0,0,10.295937146759599,123.89290271393936,140.73681732271803,data\road_images\281446244_1093748519_0\0_141.jpg,7.949781478640418
281446244_5771168179_0,281446244,5771168179,0,0,10.297120950635879,123.89223225315865,327.25842393313025,data\road_images\281446244_5771168179_0\0_327.jpg,7.972456914663717
281446244_1093748555_0,281446244,1093748555,0,0,10.296461884999188,123.89310390452947,73.91829016326312,data\road_images\281446244_1093748555_0\0_74.jpg,5.050526104558789
281446251_281446253_0,281446251,281446253,0,0,10.29344025,123.8978482,166.5942870958405,data\road_images\281446251_281446253_0\0_167.jpg,7.954524201173404
281446253_601834751_0,281446253,601834751,0,0,10.292846437912486,123.89800230516884,165.1666480628653,data\road_images\281446253_601834751_0\0_165.jpg,5.035493401178131
281446253_281446251_0,281446253,281446251,0,0,10.29344025,123.8978482,346.5943053579199,data\road_images\281446253_281446251_0\0_347.jpg,6.986580213344887
281446254_601834777_0,281446254,601834777,0,0,10.2932736,123.89922225000001,106.32826859954446,data\road_images\281446254_601834777_0\0_106.jpg,5.041339355731114
281446254_380438497_0,281446254,380438497,0,0,10.292874650000002,123.8986314,196.296210818498,data\road_images\281446254_380438497_0\0_196.jpg,7.949781478640418
281446255_281446257_0,281446255,281446257,0,0,10.292530750000001,123.9002241,193.21844025605222,data\road_images\281446255_281446257_0\0_193.jpg,6.984550244290085
281446257_324580721_0,281446257,324580721,0,0,10.292222080813481,123.90060703347757,76.1991282135329,data\road_images\281446257_324580721_0\0_76.jpg,4.987632454712492
281446257_281446255_0,281446257,281446255,0,0,10.292530750000001,123.9002241,13.218404020991784,data\road_images\281446257_281446255_0\0_13.jpg,7.93961343900054
281446259_324580721_0,281446259,324580721,0,0,10.29249407224064,123.90167006543892,254.84751488630238,data\road_images\281446259_324580721_0\0_255.jpg,7.95199349913638
281446259_5709847586_0,281446259,5709847586,0,0,10.293004468405506,123.90242407423784,25.74076539841718,data\road_images\281446259_5709847586_0\0_26.jpg,7.002475375419206
281446260_529894729_0,281446260,529894729,0,0,10.292703820555197,123.90318837054464,23.19818203471857,data\road_images\281446260_529894729_0\0_23.jpg,6.905443934850238
281446261_11507872403_0,281446261,11507872403,0,0,10.293820023179487,123.90386893244631,114.68365837893856,data\road_images\281446261_11507872403_0\0_115.jpg,6.9982032054238426
281446261_317773501_0,281446261,317773501,0,0,10.294035264896298,123.90338748602454,294.5206581271524,data\road_images\281446261_317773501_0\0_295.jpg,6.984550244290085
281446262_956663876_0,281446262,956663876,0,0,10.293520099999999,123.90457054999999,109.77492576254798,data\road_images\281446262_956663876_0\0_110.jpg,5.226240562836036
281446262_900137905_0,281446262,900137905,0,0,10.29386371799464,123.90468640490353,24.707595229761182,data\road_images\281446262_900137905_0\0_25.jpg,6.9982032054238426
281446264_922246557_0,281446264,922246557,0,0,10.294742665613763,123.90511000141797,21.882552881116737,data\road_images\281446264_922246557_0\0_22.jpg,6.9982032054238426
281446264_8595182638_0,281446264,8595182638,0,0,10.29453535,123.90505909999999,166.73871226350434,data\road_images\281446264_8595182638_0\0_167.jpg,3.073726890344162
281446266_940959696_0,281446266,940959696,0,0,10.2933787,123.9069973,29.642031949830198,data\road_images\281446266_940959696_0\0_30.jpg,5.059705839330854
281446266_444805371_0,281446266,444805371,0,0,10.293145016577549,123.90731544516832,118.13410464960833,data\road_images\281446266_444805371_0\0_118.jpg,4.836900186549618
281446266_940960085_0,281446266,940960085,0,0,10.293552,123.9065411,298.47372878746955,data\road_images\281446266_940960085_0\0_298.jpg,6.54785000428473
282920166_281440730_0,282920166,281440730,0,0,10.318226150000001,123.90251409999999,333.30184132306584,data\road_images\282920166_281440730_0\0_333.jpg,5.035493401178131
282920166_648112558_0,282920166,648112558,0,0,10.31785630586639,123.90263253751765,204.6028429862509,data\road_images\282920166_648112558_0\0_205.jpg,7.099706947368004
282920167_281440726_0,282920167,281440726,0,0,10.31962485,123.90215375,241.79341267257956,data\road_images\282920167_281440726_0\0_242.jpg,3.317883892301238
282920167_1101216345_0,282920167,1101216345,0,0,10.32044295,123.9020649,332.7005960302965,data\road_images\282920167_1101216345_0\0_333.jpg,7.062638762536991
282920167_282920168_0,282920167,282920168,0,0,10.31929250830194,123.90267998777983,152.42325306597365,data\road_images\282920167_282920168_0\0_152.jpg,6.806921062411902
282920168_281440730_0,282920168,281440730,0,0,10.318668200000001,123.90264404999999,242.49213636692338,data\road_images\282920168_281440730_0\0_242.jpg,6.9982032054238426
282921471_281418213_0,282921471,281418213,0,0,10.296388803470466,123.89627341204428,344.16890580402077,data\road_images\282921471_281418213_0\0_344.jpg,4.987004198437904
282921471_1093748502_0,282921471,1093748502,0,0,10.29579882706841,123.89575134026568,293.3767131188227,data\road_images\282921471_1093748502_0\0_293.jpg,4.904942651354813
282921471_1093749055_0,282921471,1093749055,0,0,10.294989191581339,123.89665646569185,166.42224142232328,data\road_images\282921471_1093749055_0\0_166.jpg,7.93961343900054
282924701_666178883_0,282924701,666178883,0,0,10.309735151695927,123.89401630228726,63.94247124287415,data\road_images\282924701_666178883_0\0_64.jpg,7.956302884784953
282924701_280332573_0,282924701,280332573,0,0,10.309767488666386,123.89379375672692,5.848025066877653,data\road_images\282924701_280332573_0\0_6.jpg,5.0215675542834335
316817927_321793587_0,316817927,321793587,0,0,10.31573665,123.88957020000001,71.47298077862132,data\road_images\316817927_321793587_0\0_71.jpg,4.97561188005244
316817927_321793615_0,316817927,321793615,0,0,10.314955189673944,123.88959074678378,161.3093476864035,data\road_images\316817927_321793615_0\0_161.jpg,6.958930439272982
316824559_1102906723_0,316824559,1102906723,0,0,10.325444842255708,123.89909451875184,86.78384883798509,data\road_images\316824559_1102906723_0\0_87.jpg,5.1419069090965
316824560_280324156_0,316824560,280324156,0,0,10.319233966406204,123.89961667080208,154.94621117594238,data\road_images\316824560_280324156_0\0_155.jpg,6.986580213344887
316824561_444383152_0,316824561,444383152,0,0,10.3211902093018,123.91049480367595,329.1003142657438,data\road_images\316824561_444383152_0\0_329.jpg,7.939451949809375
316824561_6351608155_0,316824561,6351608155,0,0,10.32065215,123.91081715,149.52381953152758,data\road_images\316824561_6351608155_0\0_150.jpg,6.9982032054238426
316824561_6351608156_0,316824561,6351608156,0,0,10.32070369090534,123.91085220119083,82.41925946409265,data\road_images\316824561_6351608156_0\0_82.jpg,4.936857119781528
316985224_317764268_0,316985224,317764268,0,0,10.3016361,123.91026335000001,145.72320104450063,data\road_images\316985224_317764268_0\0_146.jpg,4.593479844663879
316985224_324580518_0,316985224,324580518,0,0,10.301901118429434,123.9096451570454,281.2831068044811,data\road_images\316985224_324580518_0\0_281.jpg,5.066325310570114
316985224_1093750770_0,316985224,1093750770,0,0,10.301438649443643,123.91006437011278,216.58045675932263,data\road_images\316985224_1093750770_0\0_217.jpg,3.3536165237579163
317000951_1093750805_0,317000951,1093750805,0,0,10.3019406,123.90694565,87.25794947625207,data\road_images\317000951_1093750805_0\0_87.jpg,5.050526104558789
317000951_1093750766_0,317000951,1093750766,0,0,10.30160459709433,123.90655666032724,183.26915900555431,data\road_images\317000951_1093750766_0\0_183.jpg,6.986580213344887
317000951_1093752459_0,317000951,1093752459,0,0,10.30189271951413,123.90599876523503,266.841109528231,data\road_images\317000951_1093752459_0\0_267.jpg,6.9982032054238426
317000951_622267606_0,317000951,622267606,0,0,10.302356942801657,123.90652093344072,353.0623995577058,data\road_images\317000951_622267606_0\0_353.jpg,7.95199349913638
317000954_1093750607_0,317000954,1093750607,0,0,10.305812249999999,123.90610799999999,177.22793501839453,data\road_images\317000954_1093750607_0\0_177.jpg,5.041339355731114
317000954_622267614_0,317000954,622267614,0,0,10.306178926654495,123.90617143511774,2.8883871740499103,data\road_images\317000954_622267614_0\0_3.jpg,6.925313020667943
317003680_960111220_0,317003680,960111220,0,0,10.31661445,123.8919898,341.11403095143277,data\road_images\317003680_960111220_0\0_341.jpg,5.0028674190439855
317003680_321793601_0,317003680,321793601,0,0,10.316493297871158,123.89178364163926,250.0818457681674,data\road_images\317003680_321793601_0\0_250.jpg,7.950821740242367
317003680_10677734240_0,317003680,10677734240,0,0,10.315869287369763,123.89224510552363,161.4084296754969,data\road_images\317003680_10677734240_0\0_161.jpg,7.93961343900054
317003682_5799338559_0,317003682,5799338559,0,0,10.3180725,123.89145844999999,159.18391793748538,data\road_images\317003682_5799338559_0\0_159.jpg,5.041318589244828
317003686_1099182214_0,317003686,1099182214,0,0,10.318757231905161,123.89182562778343,171.74982037379846,data\road_images\317003686_1099182214_0\0_172.jpg,5.056351292625485
317764268_316985224_0,317764268,316985224,0,0,10.3016361,123.91026335000001,325.7232078570919,data\road_images\317764268_316985224_0\0_326.jpg,7.060708301852907
317764268_5797815856_0,317764268,5797815856,0,0,10.302070244378193,123.91082937983718,49.78296893820658,data\road_images\317764268_5797815856_0\0_50.jpg,4.710331507346175
317764268_324580402_0,317764268,324580402,0,0,10.300062518116443,123.90932643153506,209.67110438460753,data\road_images\317764268_324580402_0\0_210.jpg,5.028850257563131
317764268_600288667_0,317764268,600288667,0,0,10.301202916657525,123.91061415219218,141.6276005427933,data\road_images\317764268_600288667_0\0_142.jpg,6.4233732593819
317773457_5799643974_0,317773457,5799643974,0,0,10.30509865,123.8996165,256.4399560768636,data\road_images\317773457_5799643974_0\0_256.jpg,6.75234078373431
317773490_281446254_0,317773490,281446254,0,0,10.29386835,123.8989163,195.14344557370373,data\road_images\317773490_281446254_0\0_195.jpg,5.035493401178131
317773490_317773494_0,317773490,317773494,0,0,10.294619748536615,123.89842854933487,294.92551754558497,data\road_images\317773490_317773494_0\0_295.jpg,5.082439730593502
317773490_317773492_0,317773490,317773492,0,0,10.294043967746845,123.89859245138807,240.0169545336561,data\road_images\317773490_317773492_0\0_240.jpg,5.035493401178131
317773490_317773495_0,317773490,317773495,0,0,10.29503636809434,123.89925602964783,18.128223168126965,data\road_images\317773490_317773495_0\0_18.jpg,5.236611882156524
317773492_317773490_0,317773492,317773490,0,0,10.294043967746845,123.89859245138807,60.0167860549476,data\road_images\317773492_317773490_0\0_60.jpg,5.066325310570114
317773492_317773494_0,317773492,317773494,0,0,10.29435215477135,123.89795716804142,345.40631850553825,data\road_images\317773492_317773494_0\0_345.jpg,7.963491299410359
317773494_5768688016_0,317773494,5768688016,0,0,10.295437998778688,123.89794210839311,15.104975975251875,data\road_images\317773494_5768688016_0\0_15.jpg,6.987245296355407
317773495_317773490_0,317773495,317773490,0,0,10.29503636809434,123.89925602964783,198.12830523489768,data\road_images\317773495_317773490_0\0_198.jpg,6.5367915598138655
317773495_497829484_0,317773495,497829484,0,0,10.29599042314179,123.89975035978357,42.30201681350417,data\road_images\317773495_497829484_0\0_42.jpg,6.986580213344887
317773496_601834684_0,317773496,601834684,0,0,10.294117187143517,123.90029699641565,285.81471908407974,data\road_images\317773496_601834684_0\0_286.jpg,6.9982032054238426
317773496_281446255_0,317773496,281446255,0,0,10.293490453829193,123.90047593638921,195.4675787304469,data\road_images\317773496_281446255_0\0_195.jpg,5.209263544555982
317773499_317773496_0,317773499,317773496,0,0,10.29455531710378,123.90078315116165,196.30694821831625,data\road_images\317773499_317773496_0\0_196.jpg,5.256074734117568
317773501_324580433_0,317773501,324580433,0,0,10.29451294304108,123.90227536038907,293.2030782425784,data\road_images\317773501_324580433_0\0_293.jpg,5.0028674190439855
317773501_916546281_0,317773501,916546281,0,0,10.294544429574733,123.90318193310891,25.670817048775064,data\road_images\317773501_916546281_0\0_26.jpg,6.984550244290085
317773508_916546281_0,317773508,916546281,0,0,10.29526955228547,123.90349931334563,201.20459823878565,data\road_images\317773508_916546281_0\0_201.jpg,5.035493401178131
317773508_922246548_0,317773508,922246548,0,0,10.296062138474262,123.90285761339369,293.37252096927796,data\road_images\317773508_922246548_0\0_293.jpg,6.880676754847397
317773511_318387267_0,317773511,318387267,0,0,10.297059877341859,123.9029850452929,260.0925451807745,data\road_images\317773511_318387267_0\0_260.jpg,4.936857119781528
317773514_317773511_0,317773514,317773511,0,0,10.297560047776171,123.90377738103206,173.42569910759505,data\road_images\317773514_317773511_0\0_173.jpg,6.990763269402396
317773521_660735267_0,317773521,660735267,0,0,10.298705,123.90354855000001,153.09281451218249,data\road_images\317773521_660735267_0\0_153.jpg,5.035493401178131
317773521_317773524_0,317773521,317773524,0,0,10.299339017521278,123.90325758325825,346.24838922912306,data\road_images\317773521_317773524_0\0_346.jpg,5.035493401178131
317773524_317773521_0,317773524,317773521,0,0,10.299339017521278,123.90325758325825,166.2483522729931,data\road_images\317773524_317773521_0\0_166.jpg,5.035493401178131
317773524_317773525_0,317773524,317773525,0,0,10.300076488963423,123.90312886303997,343.6288300040414,data\road_images\317773524_317773525_0\0_344.jpg,4.952074120521423
317773525_317773524_0,317773525,317773524,0,0,10.300076488963423,123.90312886303997,163.6287976405671,data\road_images\317773525_317773524_0\0_164.jpg,5.035493401178131
317773525_482224018_0,317773525,482224018,0,0,10.300336049999999,123.90340665,96.85395755937907,data\road_images\317773525_482224018_0\0_97.jpg,5.0028674190439855
317773525_8323856659_0,317773525,8323856659,0,0,10.300880828031184,123.90281837490525,333.513273619411,data\road_images\317773525_8323856659_0\0_334.jpg,5.1419069090965
317773530_912971884_0,317773530,912971884,0,0,10.299561943122745,123.89679900352102,242.5085427493354,data\road_images\317773530_912971884_0\0_243.jpg,4.900833852007632
317773531_5796546994_0,317773531,5796546994,0,0,10.300596815222608,123.89878421317194,241.357639418433,data\road_images\317773531_5796546994_0\0_241.jpg,6.991749602145601
317773531_1093750411_0,317773531,1093750411,0,0,10.300765166847413,123.89908769045513,60.066637938855195,data\road_images\317773531_1093750411_0\0_60.jpg,6.996629487127029
317773531_5798088957_0,317773531,5798088957,0,0,10.301080584582229,123.89871753719092,332.50374964621295,data\road_images\317773531_5798088957_0\0_333.jpg,7.943439739094506
318314962_321793587_0,318314962,321793587,0,0,10.315885649999998,123.890022,251.46368653850868,data\road_images\318314962_321793587_0\0_251.jpg,5.004735408035082
318314962_960111215_0,318314962,960111215,0,0,10.316057749999999,123.89021355,340.3219306722922,data\road_images\318314962_960111215_0\0_340.jpg,4.6705464483336
318314963_318314966_0,318314963,318314966,0,0,10.316931945931382,123.88886135364312,254.79085355238828,data\road_images\318314963_318314966_0\0_255.jpg,8.01850083513295
318314963_4759260970_0,318314963,4759260970,0,0,10.317423080093757,123.8897292707716,347.8791743937837,data\road_images\318314963_4759260970_0\0_348.jpg,5.064702593425099
318314963_960111215_0,318314963,960111215,0,0,10.31665511851167,123.88999638369923,156.43095221610508,data\road_images\318314963_960111215_0\0_156.jpg,4.5189806748150065
318314964_1138895104_0,318314964,1138895104,0,0,10.31478637813677,123.88560557798,168.1127833124283,data\road_images\318314964_1138895104_0\0_168.jpg,5.209263544555982
318314965_1138894938_0,318314965,1138894938,0,0,10.323022524363259,123.88428488481036,75.9817018542048,data\road_images\318314965_1138894938_0\0_76.jpg,5.0065233125056965
318314966_1138893960_0,318314966,1138893960,0,0,10.3165653,123.88777025,250.2307533992641,data\road_images\318314966_1138893960_0\0_250.jpg,5.035493401178131
318314966_318314963_0,318314966,318314963,0,0,10.316931945931382,123.88886135364312,74.79053811754562,data\road_images\318314966_318314963_0\0_75.jpg,5.0263423422093645
318314967_5846440304_0,318314967,5846440304,0,0,10.3191343,123.8873076,165.45709543254918,data\road_images\318314967_5846440304_0\0_165.jpg,5.041318589244828
318314967_318377390_0,318314967,318377390,0,0,10.3190269,123.8867775,253.89188570581535,data\road_images\318314967_318377390_0\0_254.jpg,5.056351292625485
318314967_1138894730_0,318314967,1138894730,0,0,10.31984961762399,123.88680379498311,320.41102644649675,data\road_images\318314967_1138894730_0\0_320.jpg,8.021903399076002
318314968_318377394_0,318314968,318377394,0,0,10.318544450000001,123.88506835,73.28976954129746,data\road_images\318314968_318377394_0\0_73.jpg,7.968120797005531
318314968_12293210075_0,318314968,12293210075,0,0,10.3184875,123.88480755,349.2974316032814,data\road_images\318314968_12293210075_0\0_349.jpg,5.0252976008490755
318377379_1138893962_0,318377379,1138893962,0,0,10.3162015,123.88671969999999,250.26036405267686,data\road_images\318377379_1138893962_0\0_250.jpg,4.789727392440359
318377390_1138894690_0,318377390,1138894690,0,0,10.31879859268997,123.88596878817518,254.1556450062629,data\road_images\318377390_1138894690_0\0_254.jpg,5.056351292625485
318377392_318377379_0,318377392,318377379,0,0,10.31667195,123.88687035,164.56430533088349,data\road_images\318377392_318377379_0\0_165.jpg,6.9982032054238426
318377394_318314968_0,318377394,318314968,0,0,10.318544450000001,123.88506835,253.28986166298608,data\road_images\318377394_318314968_0\0_253.jpg,6.4233732593819
318387195_324580081_0,318387195,324580081,0,0,10.3058715,123.90128005,143.6210600190675,data\road_images\318387195_324580081_0\0_144.jpg,6.9982032054238426
318387195_1093382450_0,318387195,1093382450,0,0,10.306180900000001,123.90102110000001,317.36980662888146,data\road_images\318387195_1093382450_0\0_317.jpg,6.986580213344887
